TF	Target	confidence	rank	stroke	stroke-width	stroke-dasharray
Gata2	Trim26	0.079165	0.25862	rgb(220,168,168)	1.5305	2,2
Irf5	Socs5	0.079163	0.5	rgb(223,122,123)	1.5305	2,2
Eea1	Tyms	0.079163	0.2069	rgb(219,177,178)	1.5305	2,2
Zfp707	Sult2b1	0.079097	0.48276	rgb(222,125,126)	1.5305	2,2
Rel	Zdhhc2	0.079085	0.15517	rgb(219,187,188)	1.5305	2,2
Meis2	Ap3b1	0.079017	0.53448	rgb(223,115,116)	1.5304	2,2
Otx1	Armcx2	-0.079006	-0.43103	rgb(123,160,233)	1.4499	2,2
Tet2	Crtam	-0.078993	-0.44828	rgb(120,158,234)	1.4499	2,2
Nfkb2	Map3k8	0.078974	0.5	rgb(223,122,123)	1.5304	2,2
Satb1	Dgat1	0.07896	0.22414	rgb(219,174,175)	1.5304	2,2
Tcf12	Snx10	0.07892	0.27586	rgb(220,164,165)	1.5304	2,2
Sox13	Sik1	0.07888	0.2931	rgb(220,161,162)	1.5304	2,2
E2f1	Cdkn1b	-0.078829	-0.25862	rgb(161,183,227)	1.4499	None
Klf13	Sh2d3c	0.078816	0.18966	rgb(219,181,181)	1.5303	2,2
Rreb1	Bpnt1	0.07881	0.36207	rgb(221,148,149)	1.5303	2,2
Plagl2	Rcan3	0.078784	0.2931	rgb(220,161,162)	1.5303	2,2
Rel	Tubb6	0.078772	0.32759	rgb(221,154,155)	1.5303	2,2
Nfkb2	Rorc	0.078771	0.25862	rgb(220,168,168)	1.5303	2,2
Sp5_Sp6	Ascc1	0.078764	0.2931	rgb(220,161,162)	1.5303	2,2
Mafb	Cyp1b1	0.078754	0.17241	rgb(219,184,184)	1.5303	2,2
Rarg	Foxo1	0.078734	0.25862	rgb(220,168,168)	1.5303	2,2
Relb	Plekha2	0.078717	0.34483	rgb(221,151,152)	1.5303	2,2
Sp7_Sp8...	Arrb1	-0.07871	-0.13793	rgb(187,199,222)	1.45	2,2
Klf5	Ppic	-0.078694	-0.34483	rgb(142,171,230)	1.45	2,2
Twist1	Pbx2	0.078632	0.44828	rgb(222,131,132)	1.5302	2,2
Prdm9	Rpl10a	-0.078596	-0.22414	rgb(168,187,226)	1.4501	2,2
Zfp703	Dhcr7	0.078587	0.32759	rgb(221,154,155)	1.5302	2,2
Nfatc2	Sidt1	-0.078577	-0.31034	rgb(150,176,229)	1.4501	2,2
Irf7	Slfn2	-0.078563	-0.32759	rgb(146,174,229)	1.4501	2,2
Foxo3	Twsg1	0.07855	0.34483	rgb(221,151,152)	1.5302	2,2
Ikzf2	Nfat5	-0.078529	-0.37931	rgb(135,167,231)	1.4501	2,2
E2f1	Sh2d3c	0.078526	0.2069	rgb(219,177,178)	1.5302	2,2
Tigd2	Bid	-0.078526	-0.37931	rgb(135,167,231)	1.4501	2,2
Bcl11b	Cdkn2d	-0.078516	-0.17241	rgb(180,194,224)	1.4501	2,2
Vdr	Angptl4	-0.078494	-0.5	rgb(109,151,236)	1.4501	2,2
Runx3	Arhgef3	0.078489	0.24138	rgb(220,171,171)	1.5302	2,2
Zfp467	Bcl11b	0.078477	0.27586	rgb(220,164,165)	1.5302	2,2
Maf	Tm9sf4	-0.078458	-0.34483	rgb(142,171,230)	1.4501	2,2
Glis1	Fez2	0.078416	0.32759	rgb(221,154,155)	1.5301	2,2
Zfp148	Ets1	0.078388	0.31034	rgb(220,158,158)	1.5301	2,2
Zfp583	Sars	0.078332	0.31034	rgb(220,158,158)	1.5301	2,2
Lhx5	Dtl	0.078301	0.22414	rgb(219,174,175)	1.5301	2,2
Tbx21	Litaf	-0.078282	-0.43103	rgb(123,160,233)	1.4502	2,2
Twist1	Csf2	-0.078244	-0.31034	rgb(150,176,229)	1.4502	2,2
Dr1	Parp6	-0.07824	-0.36207	rgb(138,169,231)	1.4502	None
Npas2	Arrb1	-0.078221	-0.13793	rgb(187,199,222)	1.4503	2,2
Zbtb7a	Furin	0.078208	0.12069	rgb(218,194,194)	1.53	2,2
Hdx	Zfpm1	0.078193	0.32759	rgb(221,154,155)	1.53	2,2
Glis1	Ptp4a3	-0.078176	-0.32759	rgb(146,174,229)	1.4503	2,2
Rora	Oasl2	0.078172	0.39655	rgb(221,141,142)	1.53	2,2
Zfp428	St7l	0.078171	0.24138	rgb(220,171,171)	1.53	2,2
Zhx3	Rassf3	0.07817	0.39655	rgb(221,141,142)	1.53	2,2
Zbtb7a	Impdh1	0.078155	0.2069	rgb(219,177,178)	1.53	2,2
Nkx3-1	Glipr1	0.078154	0.18966	rgb(219,181,181)	1.53	2,2
Dzip1	Hbs1l	0.078146	0.36207	rgb(221,148,149)	1.53	2,2
Zhx3	Stk4	0.078075	0.2931	rgb(220,161,162)	1.5299	2,2
Relb	Hk1	0.078073	0.27586	rgb(220,164,165)	1.5299	2,2
Egr1	Tle4	-0.078045	-0.39655	rgb(131,165,232)	1.4503	2,2
Ebf1	Socs5	0.078045	0.5	rgb(223,122,123)	1.5299	2,2
Hic1	Akap12	-0.077961	-0.34483	rgb(142,171,230)	1.4504	2,2
Rara	Plod3	0.077951	0.18966	rgb(219,181,181)	1.5299	2,2
Six5	Casp3	-0.077903	-0.25862	rgb(161,183,227)	1.4504	2,2
Zfp472	Fbxw2	0.077888	0.43103	rgb(222,135,136)	1.5299	2,2
Cbx2	Ifitm1	-0.077872	-0.43103	rgb(123,160,233)	1.4504	2,2
Glis1	Socs5	-0.077848	-0.44828	rgb(120,158,234)	1.4504	2,2
Sox21	Pgs1	0.077846	0.25862	rgb(220,168,168)	1.5298	2,2
Zfp608	Rpgrip1	0.077828	0.48276	rgb(222,125,126)	1.5298	2,2
Irf9	Tapbp	0.077823	0.27586	rgb(220,164,165)	1.5298	2,2
Ikzf3	Sorl1	0.077818	0.34483	rgb(221,151,152)	1.5298	2,2
Spib	Acad8	0.077796	0.18966	rgb(219,181,181)	1.5298	2,2
Hesx1	Trmt5	0.077795	0.34483	rgb(221,151,152)	1.5298	2,2
Myc	Pcmt1	-0.077789	-0.24138	rgb(165,185,226)	1.4505	2,2
Smad4	Ebag9	-0.077773	-0.22414	rgb(168,187,226)	1.4505	2,2
Srebf2	Flna	0.077767	0.10345	rgb(218,197,197)	1.5298	2,2
Tsc22d1	Slamf7	-0.077754	-0.48276	rgb(112,153,235)	1.4505	2,2
Lcorl	Tgoln1	0.077722	0.36207	rgb(221,148,149)	1.5298	2,2
Rreb1	Pdpn	-0.07766	-0.37931	rgb(135,167,231)	1.4505	2,2
Fbxl19	Wee1	0.077659	0.24138	rgb(220,171,171)	1.5297	2,2
Zfp105	Cxcr4	0.077591	0.25862	rgb(220,168,168)	1.5297	2,2
Six1	Impa2	0.077544	0.17241	rgb(219,184,184)	1.5297	2,2
Zfp263	Ick	0.077527	0.22414	rgb(219,174,175)	1.5297	2,2
Insm1	Lta	0.077515	0.46552	rgb(222,128,129)	1.5297	2,2
Stat3	Ralb	0.077453	0.34483	rgb(221,151,152)	1.5296	2,2
Tshz2	Inhba	0.077452	0.36207	rgb(221,148,149)	1.5296	2,2
Ebf1	Ppcdc	0.077429	0.2931	rgb(220,161,162)	1.5296	2,2
Foxs1	Aacs	0.077424	0.34483	rgb(221,151,152)	1.5296	2,2
Zbtb7a	Flot2	0.077402	0.2069	rgb(219,177,178)	1.5296	2,2
Fosb	Snx11	-0.077402	-0.36207	rgb(138,169,231)	1.4507	2,2
Stat1	Eci1	-0.077384	-0.31034	rgb(150,176,229)	1.4507	2,2
Bcl6	Fam3c	-0.077371	-0.2931	rgb(153,178,228)	1.4507	2,2
Tead1	Sptlc1	0.077311	0.48276	rgb(222,125,126)	1.5296	2,2
Zfp608	Bmyc	0.077297	0.34483	rgb(221,151,152)	1.5295	2,2
Klf4	Usp22	0.077282	0.2931	rgb(220,161,162)	1.5295	2,2
Runx2	Pde6d	0.077247	0.32759	rgb(221,154,155)	1.5295	2,2
Zkscan17	Slc3a2	0.0772	0.34483	rgb(221,151,152)	1.5295	2,2
Zfp182	Gfi1	0.077196	0.41379	rgb(222,138,139)	1.5295	2,2
Srf	Aes	0.077187	0.36207	rgb(221,148,149)	1.5295	2,2
Mef2d	Rnh1	-0.077149	-0.25862	rgb(161,183,227)	1.4508	2,2
Egr2	Acox1	-0.07714	-0.27586	rgb(157,181,227)	1.4508	2,2
Creb3l2	Kctd12	-0.077136	-0.31034	rgb(150,176,229)	1.4508	2,2
Zbtb7a	Ppp1cc	0.077089	0.51724	rgb(223,118,119)	1.5294	2,2
Sp4	Chst12	0.076999	0.18966	rgb(219,181,181)	1.5294	2,2
Zfhx2	Penk	-0.076996	-0.37931	rgb(135,167,231)	1.4509	2,2
Prdm1	Emp3	0.076986	0.53448	rgb(223,115,116)	1.5294	None
Lhx6	Il12rb2	0.076983	0.22414	rgb(219,174,175)	1.5294	2,2
Nr3c2	Ppm1d	-0.076963	-0.27586	rgb(157,181,227)	1.4509	None
Rxra	Ank1	0.07696	0.67241	rgb(224, 89, 90)	1.5294	2,2
Zbtb7b	Erc1	0.076958	0.32759	rgb(221,154,155)	1.5294	2,2
Bcl6	Nck2	0.076958	0.39655	rgb(221,141,142)	1.5294	2,2
Arid3a	Nln	0.076941	0.46552	rgb(222,128,129)	1.5294	2,2
Atf3	Aldoa	-0.076913	-0.2931	rgb(153,178,228)	1.4509	None
Creb5	Chmp4b	0.076908	0.51724	rgb(223,118,119)	1.5294	2,2
Prdm8	Zfp7	-0.07688	-0.51724	rgb(105,149,237)	1.4509	2,2
Tcf7l2	Rtn4	0.076874	0.18966	rgb(219,181,181)	1.5293	2,2
Zfp202	Plekho1	0.076863	0.60345	rgb(224,102,103)	1.5293	2,2
Sp4	Cd84	-0.076861	-0.41379	rgb(127,162,233)	1.451	2,2
Relb	Timd2	0.076851	0.56897	rgb(223,108,109)	1.5293	2,2
Rxrb	Sidt1	0.076843	0.31034	rgb(220,158,158)	1.5293	2,2
Grhl2	Nck2	0.076828	0.39655	rgb(221,141,142)	1.5293	2,2
Sp5_Sp6	Dhcr7	0.076806	0.31034	rgb(220,158,158)	1.5293	2,2
Klf5	Arid3a	0.076754	0.2931	rgb(220,161,162)	1.5293	2,2
Foxf2	Psmd8	-0.076752	-0.18966	rgb(176,192,224)	1.451	2,2
Trp73	Slc19a2	0.076732	0.44828	rgb(222,131,132)	1.5293	2,2
Mxi1	Pla2g12a	0.076699	0.41379	rgb(222,138,139)	1.5292	2,2
Hsf1	Timd2	0.076689	0.62069	rgb(224, 98,100)	1.5292	None
Crem	Cd7	0.076687	0.43103	rgb(222,135,136)	1.5292	2,2
Casz1	Qser1	-0.076681	-0.44828	rgb(120,158,234)	1.451	2,2
Srf	Fads2	-0.076677	-0.22414	rgb(168,187,226)	1.451	2,2
Bach1	Tox	0.076673	0.48276	rgb(222,125,126)	1.5292	None
Rreb1	Ube2v1	-0.076672	-0.37931	rgb(135,167,231)	1.451	2,2
Prdm16	Ercc5	-0.076671	-0.46552	rgb(116,156,235)	1.451	2,2
Klf12	Ptpn1	0.076666	0.17241	rgb(219,184,184)	1.5292	2,2
Lcorl	Bmyc	-0.076649	-0.32759	rgb(146,174,229)	1.4511	2,2
Foxp2	Stk4	0.076643	0.34483	rgb(221,151,152)	1.5292	2,2
Rora	Ndst1	0.0766	0.43103	rgb(222,135,136)	1.5292	2,2
Zfp951	Rtp4	0.07658	0.36207	rgb(221,148,149)	1.5292	2,2
Foxp3	Trat1	0.076574	0.24138	rgb(220,171,171)	1.5292	2,2
Nfat5	Antxr2	0.076527	0.55172	rgb(223,112,113)	1.5292	2,2
Arid5a	Anxa2	0.076524	0.18966	rgb(219,181,181)	1.5292	2,2
Lcorl	Tnfsf4	-0.07651	-0.27586	rgb(157,181,227)	1.4511	2,2
Atmin	Ppp1cc	-0.076466	-0.36207	rgb(138,169,231)	1.4512	2,2
Jun	Ank1	0.076442	0.65517	rgb(224, 92, 93)	1.5291	2,2
Eomes	Abca1	0.076421	0.5	rgb(223,122,123)	1.5291	2,2
Batf	Nr4a3	-0.076416	-0.34483	rgb(142,171,230)	1.4512	2,2
Zbtb7a	Nlgn2	0.076395	0.22414	rgb(219,174,175)	1.5291	2,2
Bbx	B4galnt1	-0.076358	-0.34483	rgb(142,171,230)	1.4512	2,2
Klf4	Gem	0.076306	0.25862	rgb(220,168,168)	1.529	2,2
Ahrr	Dock9	0.076303	0.39655	rgb(221,141,142)	1.529	2,2
Rora	Tcf25	0.076297	0.27586	rgb(220,164,165)	1.529	2,2
Mxd4	Gfi1	-0.076288	-0.44828	rgb(120,158,234)	1.4512	2,2
Msc	Cltb	-0.076286	-0.32759	rgb(146,174,229)	1.4512	2,2
Pou5f2	Pou2f2	0.07627	0.34483	rgb(221,151,152)	1.529	2,2
Cggbp1	Nsg2	0.076264	0.37931	rgb(221,145,145)	1.529	2,2
Sox4	Pltp	-0.076249	-0.51724	rgb(105,149,237)	1.4513	2,2
Zfp709	Rfwd3	0.076237	0.24138	rgb(220,171,171)	1.529	2,2
Ncoa3	Calcrl	0.076227	0.55172	rgb(223,112,113)	1.529	2,2
Foxa1	Nt5e	0.076211	0.48276	rgb(222,125,126)	1.529	2,2
Zfp148	Eci2	-0.076182	-0.2069	rgb(172,190,225)	1.4513	2,2
Nr2f6	Foxo1	-0.076158	-0.24138	rgb(165,185,226)	1.4513	2,2
Nfic	Utrn	-0.076153	-0.22414	rgb(168,187,226)	1.4513	2,2
Zfp280b	Chst15	0.076133	0.51724	rgb(223,118,119)	1.529	2,2
Sp3	Marveld1	0.076125	0.24138	rgb(220,171,171)	1.529	2,2
Maf	Procr	0.076095	0.34483	rgb(221,151,152)	1.5289	2,2
Fosl2	Tes	0.076091	0.55172	rgb(223,112,113)	1.5289	2,2
Bach1	Phtf2	0.076074	0.37931	rgb(221,145,145)	1.5289	2,2
Zfp148	Exo1	-0.07606	-0.15517	rgb(183,197,223)	1.4514	2,2
Mitf	Cdkn2c	-0.076026	-0.48276	rgb(112,153,235)	1.4514	2,2
Rest	Aig1	0.076007	0.27586	rgb(220,164,165)	1.5289	2,2
Rreb1	Slc9a8	0.075997	0.39655	rgb(221,141,142)	1.5289	2,2
Irf8	Hmgcr	0.075982	0.31034	rgb(220,158,158)	1.5289	2,2
Prox2	Stard5	-0.075981	-0.41379	rgb(127,162,233)	1.4514	2,2
Zfp110_Zfp369	Nucb2	-0.07598	-0.39655	rgb(131,165,232)	1.4514	None
Otx1	Mfge8	-0.075948	-0.2931	rgb(153,178,228)	1.4514	2,2
Zfp820	Penk	0.075898	0.2931	rgb(220,161,162)	1.5288	2,2
Egr2	Ehd3	0.075885	0.46552	rgb(222,128,129)	1.5288	2,2
Stat2	Cd5l	-0.075885	-0.24138	rgb(165,185,226)	1.4514	2,2
Irf4	Pex19	0.075872	0.43103	rgb(222,135,136)	1.5288	2,2
Rel	Tbx21	0.075858	0.43103	rgb(222,135,136)	1.5288	2,2
Bhlhe41	Arl4c	-0.075844	-0.2931	rgb(153,178,228)	1.4515	2,2
Hoxd4	Wee1	-0.075831	-0.25862	rgb(161,183,227)	1.4515	2,2
Usf2	Pgm2	-0.075776	-0.22414	rgb(168,187,226)	1.4515	2,2
Zfp64	Myo18a	0.075763	0.2931	rgb(220,161,162)	1.5288	2,2
Jund	Penk	0.075753	0.2931	rgb(220,161,162)	1.5288	2,2
Ikzf5	Acy1	0.075746	0.2931	rgb(220,161,162)	1.5288	2,2
Zfp575	Pgm1	0.075743	0.2931	rgb(220,161,162)	1.5288	2,2
Casz1	Etv6	0.075738	0.2069	rgb(219,177,178)	1.5288	2,2
Irf2	Ms4a4b	0.075728	0.32759	rgb(221,154,155)	1.5287	2,2
Irf9	Tes	0.075722	0.46552	rgb(222,128,129)	1.5287	2,2
Bach1	Sqstm1	-0.075712	-0.2931	rgb(153,178,228)	1.4515	2,2
Stat1	Acox1	0.075675	0.18966	rgb(219,181,181)	1.5287	None
Zfp281	Slc1a4	0.075614	0.44828	rgb(222,131,132)	1.5287	2,2
Atf5	Sema4d	0.075606	0.2069	rgb(219,177,178)	1.5287	2,2
Gzf1	Marcksl1	0.075573	0.55172	rgb(223,112,113)	1.5287	2,2
Nfatc2	Exoc6	0.075561	0.48276	rgb(222,125,126)	1.5287	2,2
Rest	Dctn4	0.075559	0.2931	rgb(220,161,162)	1.5287	2,2
Zfp386	Abcg1	0.075533	0.46552	rgb(222,128,129)	1.5286	2,2
Mafg	Cd1d1	0.075508	0.31034	rgb(220,158,158)	1.5286	2,2
Zfp777	Guca1b	0.075485	0.37931	rgb(221,145,145)	1.5286	2,2
Six5	Nudt8	0.075469	0.27586	rgb(220,164,165)	1.5286	2,2
Ncoa1	Pik3ca	0.075456	0.27586	rgb(220,164,165)	1.5286	2,2
Cxxc5	Mfge8	0.075413	0.27586	rgb(220,164,165)	1.5286	2,2
Npas4	Myb	-0.075406	-0.34483	rgb(142,171,230)	1.4517	2,2
Rag1	Cd84	-0.075391	-0.48276	rgb(112,153,235)	1.4517	2,2
Hmga1_Hmga1-rs1	Pter	0.075381	0.34483	rgb(221,151,152)	1.5286	2,2
Sp5_Sp6	Pknox1	-0.075379	-0.32759	rgb(146,174,229)	1.4517	2,2
Jun	Tex15	0.075367	0.34483	rgb(221,151,152)	1.5286	2,2
Dmrta2	Ncoa1	0.075354	0.39655	rgb(221,141,142)	1.5286	2,2
Mafb	Traf3	0.075327	0.18966	rgb(219,181,181)	1.5285	2,2
Kdm5b	Il3	0.075326	0.34483	rgb(221,151,152)	1.5285	2,2
Myc	Nucb2	-0.075304	-0.2931	rgb(153,178,228)	1.4517	2,2
Gfi1	Vgll4	-0.075298	-0.55172	rgb( 97,144,238)	1.4517	2,2
Atmin	Prkca	0.075296	0.36207	rgb(221,148,149)	1.5285	2,2
Tsc22d1	Cdadc1	0.075268	0.2069	rgb(219,177,178)	1.5285	2,2
Zbtb7a	Mapk14	0.075219	0.25862	rgb(220,168,168)	1.5285	2,2
Dzip1	Tsc22d1	0.075169	0.43103	rgb(222,135,136)	1.5285	2,2
Nfil3	Gsn	-0.075096	-0.31034	rgb(150,176,229)	1.4518	2,2
Zfp263	Ier3	0.075062	0.25862	rgb(220,168,168)	1.5284	2,2
Tcf7l2	Mafg	-0.075045	-0.31034	rgb(150,176,229)	1.4519	2,2
Prdm16	Wdr1	0.075035	0.32759	rgb(221,154,155)	1.5284	None
Jund	Hook2	0.075013	0.2069	rgb(219,177,178)	1.5284	2,2
Rxrb	Aig1	0.074982	0.36207	rgb(221,148,149)	1.5284	2,2
Six1	Dyx1c1	0.074981	0.22414	rgb(219,174,175)	1.5284	2,2
Zfp933	Abcb9	-0.07498	-0.60345	rgb( 86,137,240)	1.4519	2,2
Nr4a1	Satb1	-0.074956	-0.46552	rgb(116,156,235)	1.4519	2,2
Zfp523	Mmd	0.074924	0.27586	rgb(220,164,165)	1.5283	2,2
Zeb1	Tnfsf9	-0.074904	-0.36207	rgb(138,169,231)	1.4519	2,2
Maf	Trps1	0.074902	0.43103	rgb(222,135,136)	1.5283	None
Creb3l1	Basp1	0.074899	0.44828	rgb(222,131,132)	1.5283	2,2
Pknox1	Tnfrsf1a	0.074883	0.25862	rgb(220,168,168)	1.5283	2,2
Nr3c2	Cttn	-0.074865	-0.37931	rgb(135,167,231)	1.452	2,2
Zfx	Smg5	0.074861	0.24138	rgb(220,171,171)	1.5283	2,2
Stat4	Tspan5	0.074861	0.39655	rgb(221,141,142)	1.5283	2,2
Hsf1	Marcksl1	0.074838	0.44828	rgb(222,131,132)	1.5283	2,2
Ikzf5	Alpk2	0.074836	0.32759	rgb(221,154,155)	1.5283	2,2
Gfi1	Rab4b	-0.07483	-0.34483	rgb(142,171,230)	1.452	2,2
Myc	Pdcd1lg2	0.074823	0.36207	rgb(221,148,149)	1.5283	2,2
Ncoa2	Cyp11a1	-0.074803	-0.44828	rgb(120,158,234)	1.452	2,2
Egr2	Mllt6	0.074798	0.18966	rgb(219,181,181)	1.5283	2,2
Foxo3	Ptprj	0.07478	0.37931	rgb(221,145,145)	1.5283	2,2
Gabpa	Cog6	-0.074737	-0.27586	rgb(157,181,227)	1.452	2,2
Zfp870	Tmbim1	0.074674	0.32759	rgb(221,154,155)	1.5282	2,2
Zfhx3	Gap43	-0.074639	-0.31034	rgb(150,176,229)	1.4521	2,2
Ar	Zfp7	0.074622	0.44828	rgb(222,131,132)	1.5282	2,2
Zbtb5	Wrnip1	0.0746	0.25862	rgb(220,168,168)	1.5282	2,2
Sp2	Galk1	0.074594	0.31034	rgb(220,158,158)	1.5282	2,2
Lin54	Cd83	0.074587	0.25862	rgb(220,168,168)	1.5282	2,2
Meis2	Trim24	0.074581	0.2931	rgb(220,161,162)	1.5282	2,2
Hoxb1	Sgk1	0.074543	0.34483	rgb(221,151,152)	1.5281	2,2
E2f4	Mboat7	0.074531	0.2931	rgb(220,161,162)	1.5281	2,2
Bach1	Slc16a6	0.074493	0.55172	rgb(223,112,113)	1.5281	2,2
Fosl1	Xrcc5	-0.074482	-0.2931	rgb(153,178,228)	1.4522	2,2
Creb3l1	Tpd52	0.074458	0.34483	rgb(221,151,152)	1.5281	2,2
Nfat5	Rab21	0.074443	0.37931	rgb(221,145,145)	1.5281	None
Bhlhe41	Ethe1	-0.074379	-0.37931	rgb(135,167,231)	1.4522	2,2
Mbnl2	Litaf	0.074373	0.43103	rgb(222,135,136)	1.5281	2,2
Nfe2	Nfkbie	-0.07436	-0.48276	rgb(112,153,235)	1.4522	None
Fosl1	Creb3l2	0.074348	0.39655	rgb(221,141,142)	1.528	2,2
Sohlh1	Ankmy2	0.074337	0.34483	rgb(221,151,152)	1.528	2,2
Rreb1	Nsg2	0.074329	0.39655	rgb(221,141,142)	1.528	2,2
Ikzf5	Abcg1	-0.074321	-0.48276	rgb(112,153,235)	1.4522	2,2
Dach2	Ifitm1	0.074313	0.39655	rgb(221,141,142)	1.528	2,2
Prox2	Gtse1	0.074298	0.24138	rgb(220,171,171)	1.528	2,2
Nfe2	Anxa3	0.074296	0.37931	rgb(221,145,145)	1.528	2,2
Mafg	Arid3a	-0.07428	-0.2931	rgb(153,178,228)	1.4523	2,2
Nfe2	Tspan3	-0.074267	-0.25862	rgb(161,183,227)	1.4523	2,2
Sp5_Sp6	Syce2	0.074264	0.27586	rgb(220,164,165)	1.528	2,2
Hic1	Mapk7	0.074257	0.18966	rgb(219,181,181)	1.528	2,2
Batf	Asf1a	-0.074244	-0.22414	rgb(168,187,226)	1.4523	2,2
Sp5_Sp6	Cd79b	0.074238	0.81034	rgb(226, 62, 64)	1.528	2,2
Runx2	Myd88	-0.074234	-0.44828	rgb(120,158,234)	1.4523	2,2
Ikzf2	Cd81	0.074231	0.27586	rgb(220,164,165)	1.528	2,2
Relb	Clic4	0.074219	0.24138	rgb(220,171,171)	1.528	2,2
Zfp9	Sytl3	0.074196	0.32759	rgb(221,154,155)	1.528	2,2
Zfp704	Xrcc5	0.074182	0.25862	rgb(220,168,168)	1.528	2,2
Klf10_Klf11	Aacs	0.074171	0.32759	rgb(221,154,155)	1.528	2,2
Myc	Cmah	-0.07417	-0.39655	rgb(131,165,232)	1.4523	2,2
Mesp1_Mesp2	Sgip1	-0.074143	-0.41379	rgb(127,162,233)	1.4523	2,2
Irf1	Ptpn2	0.074117	0.2931	rgb(220,161,162)	1.5279	2,2
Zfp358	Atp11a	-0.074114	-0.32759	rgb(146,174,229)	1.4524	2,2
Nr4a3	Plod3	0.07408	0.18966	rgb(219,181,181)	1.5279	2,2
Zfp629	Herc4	-0.074079	-0.41379	rgb(127,162,233)	1.4524	2,2
Klf10	Il3	-0.07403	-0.18966	rgb(176,192,224)	1.4524	2,2
Smad3	Sh3gl3	-0.074	-0.37931	rgb(135,167,231)	1.4524	2,2
Etv5	Nedd9	0.073979	0.24138	rgb(220,171,171)	1.5279	2,2
Runx1	Pgrmc1	0.073957	0.32759	rgb(221,154,155)	1.5278	2,2
Nr4a1	Tab2	-0.073951	-0.2931	rgb(153,178,228)	1.4524	2,2
Egr2	Abcb9	0.073947	0.60345	rgb(224,102,103)	1.5278	2,2
Rel	Gemin6	0.07394	0.18966	rgb(219,181,181)	1.5278	2,2
Nfe2l2	Hexim1	-0.073917	-0.34483	rgb(142,171,230)	1.4525	2,2
Sox4	Sirt2	-0.073906	-0.48276	rgb(112,153,235)	1.4525	None
Atf3	Slc3a2	0.07389	0.25862	rgb(220,168,168)	1.5278	2,2
Nfatc2	Chst15	0.073885	0.41379	rgb(222,138,139)	1.5278	2,2
Tcf7l1	Arhgap17	0.073862	0.34483	rgb(221,151,152)	1.5278	2,2
Hsf2	Pacs1	-0.073827	-0.24138	rgb(165,185,226)	1.4525	2,2
Zscan10	Rnf19b	-0.073812	-0.22414	rgb(168,187,226)	1.4525	2,2
Nr4a3	Sptlc1	0.073811	0.55172	rgb(223,112,113)	1.5278	2,2
Zfhx3	Pdcd1lg2	0.073785	0.43103	rgb(222,135,136)	1.5278	2,2
Ebf1	Sh2d3c	0.073707	0.18966	rgb(219,181,181)	1.5277	2,2
Zfp667	Ncdn	-0.073705	-0.13793	rgb(187,199,222)	1.4526	2,2
Nr2f6	Lta	-0.073701	-0.43103	rgb(123,160,233)	1.4526	2,2
Bbx	Tfg	0.073681	0.43103	rgb(222,135,136)	1.5277	2,2
Dbp	Vamp2	-0.073675	-0.18966	rgb(176,192,224)	1.4526	2,2
Prdm1	Tpst1	-0.07365	-0.36207	rgb(138,169,231)	1.4526	2,2
Glis2	Ass1	-0.073625	-0.36207	rgb(138,169,231)	1.4526	2,2
Myc	Mgat4b	0.073621	0.25862	rgb(220,168,168)	1.5277	2,2
Egr2	Pknox1	0.073568	0.2069	rgb(219,177,178)	1.5276	None
Jund	Cd74	0.073546	0.31034	rgb(220,158,158)	1.5276	2,2
Twist1	Tspan5	0.073519	0.37931	rgb(221,145,145)	1.5276	2,2
Sox5	Casp3	0.073516	0.34483	rgb(221,151,152)	1.5276	2,2
Bcl6	Ptpn1	0.073485	0.2069	rgb(219,177,178)	1.5276	2,2
Hic1	Ptp4a3	0.073448	0.25862	rgb(220,168,168)	1.5276	2,2
Foxq1	Gpr83	-0.073413	-0.2931	rgb(153,178,228)	1.4527	2,2
Hoxd4	Oasl2	0.073407	0.36207	rgb(221,148,149)	1.5276	2,2
Egr4	Ptp4a1	0.073406	0.37931	rgb(221,145,145)	1.5276	2,2
Zfp280b	Prf1	-0.07339	-0.25862	rgb(161,183,227)	1.4527	2,2
Bcl11b	Adipor2	0.073352	0.62069	rgb(224, 98,100)	1.5275	2,2
Hes6	Aste1	-0.073349	-0.37931	rgb(135,167,231)	1.4527	2,2
Zfp397	Tmem173	-0.073345	-0.37931	rgb(135,167,231)	1.4527	2,2
Trp73	Tmem43	0.073337	0.25862	rgb(220,168,168)	1.5275	2,2
Zkscan1	Ccdc50	0.073336	0.2069	rgb(219,177,178)	1.5275	2,2
Thra	Batf	0.073325	0.56897	rgb(223,108,109)	1.5275	2,2
Zfp768	Cd81	0.07331	0.22414	rgb(219,174,175)	1.5275	2,2
Zfp105	Picalm	0.073305	0.25862	rgb(220,168,168)	1.5275	2,2
Zfp398	Stx7	-0.073302	-0.22414	rgb(168,187,226)	1.4528	2,2
Jdp2	Cdk5	-0.073299	-0.2069	rgb(172,190,225)	1.4528	2,2
Creb1	Slc2a1	-0.073288	-0.2069	rgb(172,190,225)	1.4528	2,2
Cux1	Myo18a	0.073262	0.2069	rgb(219,177,178)	1.5275	2,2
Cebpg	Gpr146	0.073249	0.24138	rgb(220,171,171)	1.5275	2,2
Tcf7l2	Rreb1	0.073231	0.22414	rgb(219,174,175)	1.5275	2,2
Zfp628	Higd1a	0.073227	0.15517	rgb(219,187,188)	1.5275	2,2
Foxh1	Hsd17b7	-0.073226	-0.53448	rgb(101,146,237)	1.4528	2,2
