TF	Target	combined_confidence
Dzip1	Adrb2	0.9861564566589148
Zfp688	Ripk1	0.9861261561536538
Phf1	L1cam	0.9861185810273386
Zfp260	Zscan21	0.986114793464181
Son	Rnf113a1	0.9860731302694472
Nfatc1	Cln6	0.9860428297641863
Mga	Flot2	0.986016316822083
Nfic	Rpgrip1	0.9860125292589254
Egr3	Hexb	0.9860011665694526
Tef	Cdc25b	0.9859935914431374
Atf6	Inpp5a	0.985986016316822
Gpbp1	Papolg	0.9859822287536645
Irf8	Vps54	0.985967078501034
Drap1	Nudt8	0.9859632909378764
Erf	Qser1	0.9859443531220883
Jun	Ddr1	0.9859443531220883
Ankzf1	Bnip3	0.985917840179985
Zeb2	Siah1a	0.9859140526168274
Tulp3	Nedd9	0.9859064774905122
Arid2	Vdac1	0.9858875396747241
Nfe2l2	Hsd17b7	0.9858648142957784
Zfp568	Mdn1	0.9858648142957784
Zfp35	Rab8b	0.9858610267326208
Atf3	Slc39a8	0.9858572391694631
Creb1	Slc3a2	0.9858496640431479
Hbp1	Slc4a8	0.9858307262273598
Rorc	Il17a	0.9858307262273598
Foxo1	Crem	0.9858231511010446
Trps1	Runx2	0.9857966381589413
Klf6	Pkp3	0.9857852754694685
Foxn2	Srpk2	0.985770125216838
Zfp62	Dbt	0.9857436122747347
Stat2	Tapbp	0.9857246744589466
Zfp160	Ptger4	0.9857019490800009
Skil	Tpm1	0.98567164857474
Sox4	Clec2i	0.9856186226905334
Irf8	Acy1	0.9856034724379029
Rorc	Tnfrsf13c	0.9855996848747453
Hes6	Papss1	0.9855845346221148
Mafg	Chchd7	0.9855807470589573
Cdc5l	Batf	0.9855504465536963
Zfp688	Ggta1	0.9855315087379082
Stat1	Igtp	0.9854974206694896
Zfp277	Timd2	0.9854898455431744
Stat2	Gpsm2	0.9854633326010711
Rest	Phtf2	0.9854557574747559
Myb	Ctsb	0.9854330320958102
Atf2	Tmem19	0.9854103067168645
Foxp1	Adam9	0.9853989440273917
Mtf2	Dusp2	0.9853989440273917
Ikzf4	Spsb1	0.9853913689010765
Zbed4	Opn3	0.9853762186484459
Klf7	Trip10	0.9853686435221307
Erf	Chchd7	0.9853421305800274
Zfp426	Serpinc1	0.9852928922589784
Mafg	Fbxo4	0.9852891046958208
Ski	Lrmp	0.985277742006348
Zbed4	Nefh	0.985277742006348
Sox4	Ppp3ca	0.9852701668800328
Rel	Aste1	0.9852625917537174
Cebpz	Ddx51	0.9852360788116142
Mga	Wdfy2	0.9852285036852989
Zfp277	Rpl10a	0.9852019907431956
Sp3	Bzw2	0.9851830529274076
Stat3	Sema7a	0.9851830529274076
Mtf2	Atp6v1g1	0.985167902674777
Zkscan1	Nfkb2	0.9851641151116195
Irf2	Ethe1	0.9851451772958314
Atf6	Decr1	0.9851413897326738
Zfp160	Tcf25	0.9851262394800433
Zfp688	Exoc4	0.9851224519168857
Zzz3	Rnh1	0.9850959389747824
Trps1	Myo6	0.9850921514116248
Tcf3	Naga	0.985080788722152
Irf9	Rsad2	0.9850618509063639
Zfp426	Adora2a	0.985050488216891
Atf3	Prkcd	0.9850467006537335
Zeb2	Gbp2	0.9850391255274181
Stat1	Slc39a1	0.9850315504011029
Nfic	Cstf2t	0.9850126125853148
Cic	Acsbg1	0.985001249895842
Runx2	Parp8	0.985001249895842
Irf7	Ncf1	0.9849254986326897
Hif1a	Pla2g12a	0.9849141359432169
Satb1	Fndc3a	0.9848876230011135
Klf10	Nt5e	0.9848573224958527
Hif1a	Sra1	0.9848308095537494
Mtf2	Rap2b	0.984823234427434
Sp100	Chmp4b	0.9848194468642765
Trps1	Acsl4	0.9848005090484884
Hmgb3	Tgoln1	0.984773996106385
Nfkb2	Pdcd1	0.9847323329116513
Cic	Cndp2	0.9847285453484936
Stat3	Prkcd	0.9847171826590209
Klf6	Cdc42ep3	0.9846679443379719
Ikzf4	Cd7	0.9846641567748142
Klf6	Vim	0.9846641567748142
Litaf	Mapkbp1	0.984656581648499
Bbx	Hk1	0.9846338562695532
Arid3a	Mcoln2	0.984626281143238
Ncoa1	Asf1a	0.9846035557642924
Zfpm1	Fth1	0.9845997682011347
Zfpm1	Cysltr1	0.984577042822189
Bhlhe40	Cnnm3	0.984558105006401
Foxn2	Fes	0.9845543174432434
Hif1a	Rgs1	0.9845050791221943
Ncoa1	Rora	0.9845012915590368
Foxn2	Decr1	0.9844937164327215
Zfp202	Acad9	0.9844899288695639
Zfp296	Iqgap2	0.9844899288695639
Stat2	Ms4a4b	0.9844709910537758
Bcl11b	Cxcr6	0.984459628364303
Dzip1	Ifit3	0.9844558408011453
Zfp277	Snx19	0.9844255402958845
Klf10	Fes	0.9844066024800964
Plagl2	Il10rb	0.9843952397906235
Stat3	Nrip1	0.9843952397906235
Hif1a	Pdxp	0.9843876646643083
Zfp574	Atp6v1g1	0.9843687268485202
Stat2	Tle1	0.9843573641590474
Egr2	Gdi1	0.9843194885274712
Drap1	Sugt1	0.9843157009643135
Nr3c1	Sec24d	0.984311913401156
Cebpg	Sema4d	0.9842854004590527
Ikzf4	Sqstm1	0.9842854004590527
Sox4	Utrn	0.9842778253327374
Thap7	Anxa11	0.9842399497011612
Zfp426	Dusp6	0.9842210118853731
Klf13	Nedd9	0.9841869238169546
Sp3	Ddit4	0.9841679860011666
Zbtb1	Prnp	0.9841376854959056
Nr4a1	Itgb1	0.9841301103695904
Satb1	Hif1a	0.9841263228064328
Irf1	Bmpr1a	0.9841225352432752
Zfp35	Mapk6	0.98411496011696
Irf1	Itga3	0.9841035974274871
Nfkb2	Syf2	0.9840960223011719
Cic	Timp1	0.9840808720485414
Egr1	Gemin6	0.9840619342327533
Klf10	Rora	0.9840505715432805
Satb1	Lrmp	0.9840202710380196
Klf10	Ebag9	0.9840164834748619
Relb	Cltb	0.984005120785389
Hif1a	Mgll	0.9839937580959163
Zfp35	Itpr3	0.9839937580959163
Bcl11b	Sesn1	0.9839710327169705
Klf3	Mta3	0.9839483073380249
Zbtb7b	Tspan3	0.9839445197748673
Foxn2	Vav3	0.983936944648552
Klf6	Slco3a1	0.9839331570853944
Mxi1	Acad9	0.9839293695222368
Cebpz	Mpp1	0.9839255819590792
Nfatc1	Itgb7	0.983918006832764
Zfp426	Tex15	0.9839104317064487
Zeb2	Slc9a3r1	0.9838914938906607
Zfx	Clic1	0.9838914938906607
Trps1	Ctla4	0.9838611933853997
Klf10	Pxn	0.9838536182590845
Zfp472	Pqlc1	0.9838460431327692
Cebpb	Pdzk1ip1	0.9837968048117203
Atf2	Abhd4	0.9837854421222474
Zbtb17	Ncdn	0.9837854421222474
Cdc5l	Ifit2	0.9837816545590897
Cic	Gatm	0.9837475664906712
Egr3	Pafah1b3	0.9837210535485679
Fosb	Reps1	0.9837096908590951
Stat3	Adarb1	0.9837059032959374
Hsf1	Prf1	0.9837021157327799
Foxn2	Ninj1	0.9836831779169918
Foxp1	Gnb5	0.9836642401012037
Gabpa	Eif4e3	0.9836642401012037
Irf9	Lpp	0.9836490898485732
Zfp260	Ecd	0.9836453022854156
Atf5	Psme2	0.9836339395959428
Batf	Ncoa1	0.9836339395959428
Erf	Pcmt1	0.983611214216997
Foxn2	Kctd14	0.9835998515275243
Snapc2	Osbpl2	0.9835884888380514
Hif1a	Rnf113a1	0.9835847012748937
Klf9	Cd44	0.9835771261485785
Atf5	Ass1	0.9835695510222633
Fli1	Tyms	0.9835544007696329
E2f1	Dtl	0.9835354629538448
Atf2	BC029722	0.9835278878275295
Mbd3	Anxa11	0.9835203127012143
Mga	Basp1	0.9835089500117414
Atf2	Ercc5	0.9834710743801653
Zfp101	Zfp568	0.983444561438062
Zfx	Son	0.9834407738749044
Trps1	Tnnt2	0.9834369863117467
Klf6	Flna	0.983414260932801
Mxi1	Kifc3	0.983414260932801
Phf1	Zfp239	0.9834104733696435
Atf6	Acad8	0.9834028982433282
Klf10	Asf1a	0.9833498723591216
Atf2	Dpp4	0.9833422972328063
Zfp688	Slc14a1	0.983296846474915
Nr4a2	Exosc8	0.9832627584064965
Pbx2	Trps1	0.9832476081538659
Zfp426	Bmp2k	0.9832097325222898
Zbtb7a	Impdh1	0.9832021573959746
Fli1	Trib2	0.9831870071433441
Irf7	Rbm15	0.9831870071433441
Mafg	Pou2f2	0.9831642817643984
Hif1a	Clic4	0.9831567066380832
Hif1a	Rraga	0.9831264061328223
Foxn2	Qser1	0.983118831006507
Ncoa1	Tnfsf11	0.9831150434433494
Mafg	Itm2a	0.9831112558801918
Myb	B4galt1	0.9830923180644037
Plscr1	Clic4	0.9830923180644037
Zfp53	Mllt3	0.9830809553749309
Nr3c1	Tnfrsf1a	0.9830658051223005
Ikzf4	Ehd3	0.9830506548696699
Foxn2	Ripk2	0.9830392921801971
Zfp52	Jak2	0.9830355046170395
Creb1	Ndrg1	0.9830279294907243
Atf2	Herc4	0.9830165668012514
Atf3	Tnfsf8	0.9829597533538872
Zfp688	Ptp4a3	0.9829446031012568
Drap1	Tnfrsf12a	0.9829408155380991
Thap7	Rpl24	0.9829408155380991
Zfp598	Vamp4	0.9829294528486262
Klf10	Sema7a	0.9829180901591534
Cxxc1	Dusp14	0.9828991523433653
Foxo3	Ifngr2	0.9828915772170501
Hif1a	Xpnpep1	0.9828877896538925
Son	Cox17	0.9828840020907349
Gata3	Gbp4	0.9828385513328435
Klf6	Pstpip1	0.9828120383907402
Mtf2	Snx11	0.9827968881381097
Tcf12	Psme1	0.9827779503223216
Ankzf1	Helb	0.9827665876328487
Stat2	Pdpn	0.9827476498170608
Klf10	Kifc3	0.9827400746907454
Ncoa3	Stat5b	0.9827287120012727
Erf	Zfpm1	0.982724924438115
Zkscan1	Gfi1	0.982724924438115
Cux1	Oxct1	0.9826984114960117
Gpbp1	Nlgn2	0.9826984114960117
Mtf2	Mbtd1	0.9826946239328541
Purb	Ripk2	0.9826908363696965
Clock	Cd86	0.9826870488065389
Cebpz	Dusp12	0.9826491731749627
Satb1	Igfbp7	0.9826188726697017
Dzip1	Sesn1	0.9826075099802289
Pou2af1	Utrn	0.9825999348539137
Atf6	Sema7a	0.9825961472907561
Erf	Creb1	0.9825734219118104
Mafg	Lrmp	0.9825734219118104
Tcf4	Cish	0.9825658467854952
Zfpm1	Nucb2	0.9825658467854952
Zfp260	Nfe2l2	0.9825469089697071
Nr1d2	Ucp2	0.9825317587170767
Mafg	Prickle1	0.982527971153919
Rel	Cdk5r1	0.9825128209012886
Zfp426	Lactb	0.9825090333381309
Lef1	Dpp4	0.9824938830855005
Trps1	Ctnna1	0.98247873283287
Myc	Ecd	0.9824560074539243
Hif1a	Ppme1	0.9824522198907667
Zbtb22	Ddit3	0.9824370696381363
Irf1	Anxa2	0.9824105566960329
Irf7	Vamp2	0.9824105566960329
Mef2d	Creb1	0.9823954064434024
Zfp472	Rbm15	0.982380256190772
Zbed4	Brd3	0.9823764686276144
Cebpb	Plscr3	0.9823688935012992
Patz1	Tnfsf8	0.9823575308118263
Nr4a2	Tnf	0.9823348054328805
Irf9	Fau	0.9823272303065653
Plagl1	Chm	0.9823234427434078
Atf6b	Cox7a2l	0.9823082924907773
Zfp426	Dbt	0.9823082924907773
Satb1	Phtf2	0.982300717364462
Satb1	Il7r	0.9822969298013045
Atf3	Cln6	0.9822893546749892
Tcf12	Tspan2	0.9822439039170978
Lef1	Herc4	0.9822401163539402
Ncoa3	Mapk7	0.9822363287907826
Zfp688	Plk2	0.9822363287907826
Satb1	Rassf1	0.9822325412276249
Mnt	Tspyl4	0.9821795153434183
Atf2	Samsn1	0.9821605775276303
Dzip1	Sema4f	0.9821416397118422
Zbtb32	Asns	0.9821416397118422
Bhlhe40	Sdc3	0.982134064585527
Irf8	Rsad2	0.9821264894592118
Cic	Furin	0.9821227018960541
Eea1	Sema7a	0.9821075516434237
Mef2d	Ralb	0.9820886138276356
Zfp598	Pgrmc1	0.9820848262644779
Rel	Atp11a	0.9820810387013204
Litaf	Pcmt1	0.9820621008855323
Stat1	Parp9	0.9820583133223747
Zfp35	Tm9sf4	0.982054525759217
Tulp3	Rap2b	0.9820507381960594
Atf6	Vrk2	0.9820431630697442
Cic	Plod2	0.9820318003802714
Klf3	Sema4a	0.9820318003802714
Zfp426	Txk	0.9820318003802714
Drap1	Stard5	0.9820166501276408
Rel	Litaf	0.9820052874381681
Klf10	Lrmp	0.9819408988644885
Zbtb32	Fads2	0.9819219610487004
Satb1	Rab21	0.9818727227276515
Runx2	Slc39a8	0.9818651476013363
Foxo3	Mapk14	0.9818613600381786
Mef2d	Gnpda1	0.9818499973487058
Zfp35	Rbmx	0.9818499973487058
Zfpm1	Ctla2b	0.9818386346592329
Irf9	Ypel5	0.9818348470960754
Nhlh1	Sms	0.9818159092802873
Foxn2	Tspan13	0.9817742460855535
Phf20	Mllt6	0.9817742460855535
Zbtb48	Sugt1	0.9817325828908197
Irf4	Xpnpep1	0.9817174326381892
Klf3	Heatr1	0.9817060699487163
Bbx	Tnnt2	0.9816719818802978
Irf4	Erc1	0.9816644067539826
Ncoa1	Ppic	0.9816530440645098
Nr3c1	Hmgn1	0.9816454689381946
Zfp202	Fut8	0.9816454689381946
Mnt	Spata6	0.9816378938118793
Irf8	Litaf	0.9816227435592488
Plagl1	Rara	0.9816227435592488
Irf7	Rai14	0.981611380869776
Ankzf1	Marveld1	0.9815735052381999
Creb1	Nr4a1	0.9815735052381999
Nr4a3	Nek6	0.9815469922960965
Zbtb48	Snx10	0.9815242669171509
Arid3a	Rasgrp2	0.9815204793539932
Cic	Anxa3	0.981512904227678
Rbpj	Fyn	0.9815053291013628
Zfp426	Lmna	0.9815053291013628
Litaf	Kctd14	0.9814977539750476
Klf9	Mapk11	0.9814939664118899
Srebf1	Ccr8	0.9814863912855747
Rorc	Plekhf2	0.9814598783434714
Eea1	Qser1	0.9814485156539985
Sp100	Socs1	0.9814409405276833
Irf9	Crem	0.981433365401368
Tulp3	Plscr3	0.9814295778382105
Zbtb1	Acsl4	0.9814295778382105
Zfp51	Rpl24	0.9814257902750528
Relb	Lmna	0.98141442758558
Cebpg	Tfpi	0.9814068524592647
Klf6	Mcoln2	0.9814030648961072
Dzip1	Cbx4	0.9813992773329495
Eea1	Rxra	0.9813803395171614
Sp3	Cd47	0.9813462514487429
Irf9	Ecm1	0.981315950943482
Zbtb20	Cbx4	0.981315950943482
Atf6b	Crem	0.9812780753119058
Zfp426	Tex2	0.9812780753119058
Patz1	Dusp6	0.9812705001855906
Gabpa	Fosl2	0.9812591374961177
Tcf3	Epsti1	0.9812023240487535
Cic	Il10	0.9811720235434925
Ski	Sh3gl3	0.9811720235434925
Zfp617	Rpl10a	0.9811720235434925
Stat3	Rorc	0.9811455106013893
Zfp68	Tpst1	0.9811341479119164
Jun	Pgs1	0.9810773344645521
Ikzf4	Klf13	0.9810659717750794
Scml4	Vps37b	0.9810470339592913
Srebf1	Ahnak	0.9810280961435032
Irf9	Pigb	0.9810243085803456
Fosl2	Ifitm3	0.9810167334540304
Irf2	Ptprc	0.9809977956382423
Lef1	Pde8a	0.9809902205119271
Zfp568	Tnfrsf21	0.9809750702592965
Clock	BC029722	0.9809371946277204
Cic	Il9	0.98092204437509
Bhlhe40	Foxo1	0.9809031065593019
Mbd6	Wdr1	0.9808955314329867
Zfp688	Glipr1	0.9808728060540409
Cdc5l	Sra1	0.9808538682382528
Hif1a	Pycr1	0.9808500806750953
Atf5	Pbx2	0.98084250554878
Zfpm1	Tnfrsf13c	0.9808349304224648
Klf10	Pkp4	0.9808311428593072
Klf4	Anxa4	0.9808311428593072
Cbx2	Zadh2	0.9808197801698343
Erf	Ubtd1	0.9808122050435191
Hif3a	Actn1	0.9808046299172039
Stat2	Isg20	0.9808008423540463
Egr1	Tyms	0.9807856921014158
Zbed4	Ercc5	0.9807819045382582
Zhx1	Antxr2	0.9807819045382582
Phf1	F2rl1	0.980774329411943
Mxi1	Hmgn1	0.9807213035277363
Bcl11b	Ppic	0.9807175159645787
Zfp426	Plk2	0.9807175159645787
Zfpm1	Ptpn11	0.9807137284014211
Hif1a	Tulp3	0.9807023657119482
Bhlhe40	Csf2	0.9806985781487906
Zfp202	Pkp4	0.9806531273908993
Klf10	Itgb3bp	0.9806417647014264
Skil	Angptl4	0.9806114641961655
Zfp707	Rps14	0.9806114641961655
Irf1	Idh1	0.9806076766330079
Relb	Myo10	0.9806076766330079
Zfp277	Prpsap2	0.9806076766330079
Elk3	Lime1	0.980596313943535
Zhx1	Bbc3	0.980596313943535
Klf6	Trp53i13	0.9805887388172198
Foxp1	Ppp1cc	0.980577376127747
Klf10	Vav1	0.9805660134382741
Pou6f1	Bmyc	0.9805357129330131
Ddit3	Prkch	0.9805281378066979
Arid2	Bmyc	0.9805243502435403
Rorc	Ddr1	0.9805205626803827
Zbtb48	Crebbp	0.9805205626803827
Cic	Gja1	0.9804713243593337
E4f1	Nedd4	0.980399360659339
Ikzf4	Sepw1	0.9803842104067085
Klf10	Pter	0.9803766352803933
Tef	Kifc3	0.9803766352803933
Fosl2	Gsn	0.9803539099014477
Zfp277	Atp11a	0.9803539099014477
Ash1l	Crebbp	0.9803463347751323
Atf3	Lmna	0.9803349720856596
Atf3	Trp53i13	0.9803311845225019
Zfpm1	Dhrs1	0.980319821833029
Tcf12	Slco3a1	0.9803122467067138
Ski	Egr2	0.9803084591435562
Skil	Abca1	0.9803084591435562
Hif1a	Slc7a3	0.9802895213277681
Tef	Galnt3	0.9802819462014529
Zbed4	Pdxp	0.9802819462014529
Trps1	Mcoln2	0.9802781586382953
Dzip1	Il2ra	0.98027058351198
Stat3	Klf3	0.9802630083856648
Mef2d	Actn1	0.9802516456961919
Atf6	Csnk1e	0.9802364954435615
Nfkb2	Enpp1	0.9802364954435615
Zfp568	Extl3	0.9802213451909311
Topors	Cdkn2d	0.9802175576277734
Klf3	Pstpip1	0.9801986198119854
Nr1h2	Acsl5	0.9801834695593549
Klf10	Rnf149	0.9801683193067244
E2f1	Fyn	0.9801645317435668
Nr4a2	Cdk6	0.9801607441804092
Son	Snx10	0.9801493814909363
Eea1	Ctsw	0.9801380188014636
Zfp568	Cdk5r1	0.9801266561119907
Irf2	Stard10	0.9801152934225178
Foxp1	Stx7	0.9801115058593602
Arid5a	Ecm1	0.980103930733045
Ankzf1	Pfkp	0.9800925680435721
Foxo3	Utf1	0.9800887804804145
Zfp280c	Sqstm1	0.980073630227784
Relb	Ripk3	0.9800698426646264
Stat1	Gpsm2	0.9800357545962078
Atf3	Tnfrsf18	0.9800319670330503
Zfp574	Tnfrsf18	0.9800092416541046
Nfat5	Pde8a	0.980005454090947
Litaf	Rhbdf1	0.9799940914014741
Klf10	Id1	0.9799789411488437
Ski	Antxr2	0.9799675784593708
Srebf2	Ppm1d	0.9799637908962132
Zfp35	Pdcd1lg2	0.9799637908962132
Drap1	Gpr83	0.9799410655172675
Zfp277	Rpl14	0.9799410655172675
Foxn2	Furin	0.9799334903909522
Stat2	Irf7	0.9799297028277947
Zbtb22	Fbxw2	0.9799145525751642
Zfp426	Emp1	0.9798880396330609
Phf1	Slc1a4	0.9798539515646424
Snapc2	P4hb	0.9798312261856966
Zbtb17	Smg5	0.9798312261856966
Satb1	Lrrfip1	0.9797895629909629
Runx2	Gata3	0.97977820030149
Zfp277	Aste1	0.9797744127383324
Cic	Ctla4	0.9797706251751748
Zfp35	Cxcr6	0.9797630500488596
Nr1d2	Capg	0.979759262485702
Hmga1	Uqcrq	0.9797441122330715
Zfp202	Ptger4	0.9797365371067562
Hif1a	Cd96	0.9797251744172835
Rela	Sepw1	0.9797213868541258
Zfpm1	Prpsap2	0.9797138117278106
Bhlhe40	Tgfbr1	0.9797100241646529
Tulp3	Socs2	0.9796948739120225
Arid5a	Maoa	0.9796835112225496
Rorc	Ank1	0.9796721485330768
Klf2	Mapk6	0.9796645734067616
Zbtb7a	Cep68	0.9796494231541311
Zhx1	Naca	0.9796456355909735
Creb3l2	Utp20	0.9796380604646583
Zfp688	Tmem19	0.9796380604646583
Cdc5l	Myd88	0.9796077599593973
Zmiz2	Ddx51	0.9796077599593973
Ddit3	Mapk6	0.9795963972699244
Rbpj	Plod3	0.9795888221436092
Zbtb22	Aste1	0.9795888221436092
Nhlh1	Aldh3a2	0.979581247017294
Egr3	BC021614	0.9795698843278212
Zfp703	St3gal1	0.9795130708804569
Maff	Nedd4	0.9795054957541417
Mafg	Cmtm7	0.979501708190984
Satb1	Tiparp	0.9794751952488808
Ncoa3	Ptprcap	0.9794638325594079
Nr4a2	Ptbp2	0.9794600449962503
Rel	Map3k8	0.9794600449962503
Zfp277	Dnmt3b	0.9794486823067775
Rreb1	Atp11a	0.9794448947436198
Cic	Rhoq	0.9794297444909894
Nfe2l2	Abhd6	0.9794259569278317
Pou6f1	Nr4a3	0.9793994439857284
Stat3	Rasgrp1	0.9793956564225709
Zbed4	Arl4c	0.9793729310436251
Ncoa3	Pigc	0.9793426305383642
Stat2	Ms4a4c	0.9793426305383642
Litaf	Tnfsf9	0.9793388429752066
Mga	Adck1	0.9793388429752066
Son	Tnrc6a	0.9793312678488914
Rest	Ostf1	0.9793085424699457
Patz1	Ssbp4	0.9792593041488967
Creb1	Tef	0.9792441538962662
Klf6	Ctsb	0.9792441538962662
Stat2	Ahr	0.9792290036436357
Egr2	Trmt5	0.9792176409541629
Nhlh1	Gpr146	0.9792138533910053
Rxrb	Socs2	0.9792100658278476
Trps1	Twsg1	0.9792100658278476
Klf10	Perp	0.9791759777594291
Eea1	Aes	0.9791418896910106
Irf9	Cxcl10	0.9791229518752225
Ddit3	Sugt1	0.9791040140594345
Aebp2	Lif	0.9790926513699616
Skil	Ss18	0.9790888638068039
Sp100	Ormdl1	0.9790850762436464
Zmiz2	Mapk7	0.9790812886804887
Aebp2	Cd96	0.9790699259910159
Zfp568	Tubgcp5	0.9790547757383854
Ski	Itgb7	0.9790472006120702
Drap1	Adam10	0.9790358379225974
Fli1	Ccdc50	0.9790206876699669
Hif1a	Anxa2	0.9790169001068093
Nfatc1	Sh2d3c	0.9790055374173364
Rel	Tbx21	0.9789979622910212
Stat2	Alpk2	0.9789449364068146
Batf	Arrb1	0.9789259985910265
Zeb2	Il15ra	0.9789259985910265
Fos	Dusp14	0.9789222110278689
Hif1a	Pgm2	0.978910848338396
Purb	Egr2	0.9788881229594504
Cdc5l	Prickle1	0.9788350970752437
Mtf2	Acad8	0.9788313095120861
Cxxc1	Casp3	0.9788161592594556
Zfp426	Glipr1	0.9787858587541948
Mga	Mapkapk2	0.9787820711910371
Nfat5	Atp6v1d	0.9787404079963034
Relb	Lactb	0.9786873821120967
Ash1l	Decr1	0.9786684442963086
Hbp1	Syt11	0.9786532940436782
Arid5a	Abcb1b	0.9786419313542053
Relb	Tmem19	0.9786381437910477
Gabpa	Tex2	0.9786267811015749
Pou2f2	Epsti1	0.978615418412102
Zfp445	Agpat3	0.9786040557226292
Sp3	Ppp3cc	0.9785889054699987
Dmtf1	Qars	0.9785813303436834
Cux1	Itgb3bp	0.9785775427805259
Irf2	Nucb2	0.9785434547121074
Zfp598	Fundc2	0.9785358795857921
Tulp3	Slc39a8	0.978448765633167
Gabpa	Ulk2	0.9784298278173789
Irf9	Sema4d	0.9784260402542212
Zfp202	Sra1	0.9783995273121179
Zbtb7b	Marcks	0.9783730143700147
Rorc	Smox	0.9783540765542266
Elk3	Scml4	0.9783465014279114
Skil	Trib2	0.9783237760489656
Tcf12	Rpl36al	0.9783162009226504
Phf1	St7	0.9782745377279166
Nfkb2	Ccr8	0.9782366620963404
Sp3	Pkp3	0.9781874237752914
Arid2	Pigb	0.9781684859595033
Zfp386	Atp6v1d	0.9781457605805577
Myb	Zfpm1	0.9781381854542425
Zfpm1	Rps6ka4	0.978123035201612
Mtf2	Lbh	0.9781192476384544
Ncoa1	Il1r1	0.9781192476384544
Zmiz2	Cnnm3	0.9781154600752967
Srebf1	Gla	0.9780700093174054
Zfp869	Taf7	0.9780548590647749
Ankzf1	Rcl1	0.9780321336858292
Irf2	Ifi203	0.9780207709963563
Klf10	Ap3b1	0.9780056207437259
Fosl1	Adam10	0.9779980456174107
Atf3	Il9	0.9779866829279378
Mxi1	Nefh	0.977975320238465
Nfatc1	B4galt1	0.9779639575489921
Tulp3	Cd84	0.9779222943542584
Ikzf4	Ypel3	0.9778882062858398
Cdc5l	Rras	0.9778503306542636
Hif1a	Tpd52	0.9778503306542636
Atf5	Gpr83	0.977827605275318
Ets2	Slc19a2	0.9778162425858451
Klf10	Ivd	0.9777707918279537
Egr3	Tspyl4	0.9777594291384809
Atf2	Ell2	0.9777518540121657
Phf20	Wdr81	0.9777518540121657
Zfp68	Aacs	0.9777404913226928
Foxp1	Enah	0.9776761027490133
Skil	Asnsd1	0.9776533773700676
Mga	Arhgap12	0.9776117141753339
Bhlhe40	Sra1	0.9776041390490187
Zbtb1	Ehd4	0.977600351485861
Atf2	Ndst1	0.9775965639227034
E4f1	Slc38a1	0.9775927763595458
Zfp260	Tsc22d3	0.9775586882911272
Hsf1	App	0.9775549007279697
Mnt	Smyd5	0.9775549007279697
Zfp426	Igfbp4	0.977551113164812
Nfe2l2	Twsg1	0.9775397504753391
Zfp91	Ptp4a1	0.9775321753490239
Drap1	Usp22	0.9775246002227087
Scml4	Sesn1	0.9775056624069206
Stat3	Il21	0.9774942997174478
Ets2	Nck2	0.9774867245911325
Zfp90	Tpd52	0.9774677867753445
Zbtb7b	Ccng1	0.9774564240858716
Litaf	Cdadc1	0.9774412738332412
Snapc2	Sfmbt1	0.9774147608911379
Zbtb1	Pdlim4	0.9773920355121921
Cxxc1	Perp	0.977354159880616
Kdm5b	BC029722	0.9773087091227246
Mtf2	Ppm1d	0.977285983743779
Erf	S100a6	0.9772708334911485
Zfp202	Hlcs	0.9772670459279909
Atf6	Hsd17b7	0.9772518956753604
Nr1d2	Rel	0.9772518956753604
Zeb2	Aqp3	0.9772140200437842
Zfp426	Acad8	0.9771117558385286
Arid2	Eif4ebp1	0.9771079682753709
Irf4	Gnpda1	0.9770397921385339
Ski	Itpr3	0.9770284294490611
Phf1	Maoa	0.9770170667595882
Stat2	Lpin2	0.977009491633273
Rela	Acy1	0.9769981289438001
Ddit3	Prickle1	0.9769678284385392
Zfp35	Brd3	0.976960253312224
Zfp426	Cyr61	0.9769564657490664
Skil	Sesn3	0.9769488906227511
Stat5b	Tpd52	0.9769034398648597
Ski	Mical1	0.9768996523017022
Erf	Pkp3	0.9768845020490716
Rorc	Lgals3	0.9768807144859141
Tcf4	Vapb	0.9768769269227564
Mafg	Ahr	0.9768542015438108
Zfp275	Pafah1b3	0.9768276886017074
Clock	Ank1	0.9767519373385551
Ddit3	Rhbdf1	0.9767102741438214
Stat1	Socs2	0.9766723985122452
Zfp202	Surf4	0.9766723985122452
Nr1d2	Il1r1	0.97666482338593
Zfp51	Dlst	0.9766610358227723
Mtf2	Rbms2	0.9766269477543538
Zmiz2	Tbc1d14	0.9766231601911962
Atf2	Plscr3	0.97658528455962
Rest	Ece1	0.97658528455962
Litaf	Gzmb	0.9764905954806796
Nhlh1	Polr3gl	0.9764905954806796
Zfp617	Ucp2	0.9764868079175221
Zfp275	Rab8b	0.9764792327912067
Bcl11b	Srpk1	0.9764640825385763
Hbp1	Sec24d	0.9764602949754188
Zfp386	Zadh2	0.9764565074122611
Runx2	Sfmbt2	0.9764224193438426
Gabpa	Itgb7	0.9764148442175273
Satb1	Pdcd1	0.9764072690912121
Zfp568	Bid	0.9763428805175326
Smad4	Nedd4	0.9763125800122717
Zfp280c	Sra1	0.9762860670701684
Rreb1	Dusp1	0.9762671292543803
Phf20	Rnf130	0.9762519790017499
Snapc2	Herc4	0.9762444038754347
Klf10	Acsbg1	0.9762368287491194
Bhlhe40	Tnfsf9	0.9762292536228041
Irf9	Stat2	0.9762065282438585
